location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lorugum,2.88,35.25,miscellaneous food,Salt,200 G,actual,Retail,KES,10,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lorugum,2.88,35.25,miscellaneous food,Sugar,KG,actual,Retail,KES,164.5,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lorugum,2.88,35.25,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,296.5,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lotubae,2.02,36.13,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,95,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lotubae,2.02,36.13,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,100,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lotubae,2.02,36.13,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,167,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lotubae,2.02,36.13,miscellaneous food,Salt,200 G,actual,Retail,KES,10,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lotubae,2.02,36.13,miscellaneous food,Sugar,KG,actual,Retail,KES,165,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lotubae,2.02,36.13,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,283,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lotubae,2.02,36.13,pulses and nuts,Beans,KG,actual,Retail,KES,165,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Loturerei,2.93,35.61,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,93,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Loturerei,2.93,35.61,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,144,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Loturerei,2.93,35.61,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,140,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Loturerei,2.93,35.61,miscellaneous food,Salt,200 G,actual,Retail,KES,13,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Loturerei,2.93,35.61,miscellaneous food,Sugar,KG,actual,Retail,KES,176,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Loturerei,2.93,35.61,pulses and nuts,Beans,KG,actual,Retail,KES,151,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Loturerei,2.93,35.61,vegetables and fruits,Spinach,KG,actual,Retail,KES,150,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,66,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,93,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,140,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,actual,Retail,KES,97,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,actual,Retail,KES,160,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,267,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,160,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Morulem,1.98,36.13,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,100,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Morulem,1.98,36.13,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,120,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Morulem,1.98,36.13,cereals and tubers,Wheat flour,KG,actual,Retail,KES,120,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Morulem,1.98,36.13,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,183,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Morulem,1.98,36.13,miscellaneous food,Salt,200 G,actual,Retail,KES,11,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Morulem,1.98,36.13,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,330,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Morulem,1.98,36.13,pulses and nuts,Beans,KG,actual,Retail,KES,179,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,75,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,95,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,138,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,cereals and tubers,Wheat flour,KG,actual,Retail,KES,111,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,200,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,miscellaneous food,Salt,200 G,actual,Retail,KES,10,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,miscellaneous food,Sugar,KG,actual,Retail,KES,208,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,pulses and nuts,Beans,KG,actual,Retail,KES,190,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naakalei,2.54,36.22,vegetables and fruits,Spinach,KG,actual,Retail,KES,100,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naduat,3.51,35.19,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,90,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naduat,3.51,35.19,cereals and tubers,Wheat flour,KG,actual,Retail,KES,100,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naduat,3.51,35.19,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,200,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naduat,3.51,35.19,miscellaneous food,Salt,200 G,actual,Retail,KES,11,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Naduat,3.51,35.19,pulses and nuts,Beans,KG,actual,Retail,KES,148,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakinomet,4.58,35.4,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,120,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakinomet,4.58,35.4,cereals and tubers,Wheat flour,KG,actual,Retail,KES,123,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakinomet,4.58,35.4,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,300,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakinomet,4.58,35.4,miscellaneous food,Salt,200 G,actual,Retail,KES,20,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakinomet,4.58,35.4,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,273,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakinomet,4.58,35.4,pulses and nuts,Beans,KG,actual,Retail,KES,144,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakukulas,2.2,35.81,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,120,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakukulas,2.2,35.81,cereals and tubers,Wheat flour,KG,actual,Retail,KES,118,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakukulas,2.2,35.81,miscellaneous food,Sugar,KG,actual,Retail,KES,178,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakukulas,2.2,35.81,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,325,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Nakukulas,2.2,35.81,pulses and nuts,Beans,KG,actual,Retail,KES,154,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Namoruputh,2.84,35.04,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,105,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Namoruputh,2.84,35.04,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,170,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Namoruputh,2.84,35.04,cereals and tubers,Wheat flour,KG,actual,Retail,KES,115,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Namoruputh,2.84,35.04,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,200,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Namoruputh,2.84,35.04,miscellaneous food,Salt,200 G,actual,Retail,KES,16,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Namoruputh,2.84,35.04,miscellaneous food,Sugar,KG,actual,Retail,KES,172,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Namoruputh,2.84,35.04,pulses and nuts,Beans,KG,actual,Retail,KES,163,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Napak,4.56,35.39,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,110,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Napak,4.56,35.39,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,146,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Napak,4.56,35.39,cereals and tubers,Wheat flour,KG,actual,Retail,KES,126,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Napak,4.56,35.39,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,275,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Napak,4.56,35.39,miscellaneous food,Sugar,KG,actual,Retail,KES,189,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Turkwel Centre,2.92,35.4,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,68,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Turkwel Centre,2.92,35.4,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,156,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Turkwel Centre,2.92,35.4,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,160,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Urum,2.95,34.7,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,128,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Urum,2.95,34.7,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,132,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Urum,2.95,34.7,miscellaneous food,Salt,200 G,actual,Retail,KES,20,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Urum,2.95,34.7,miscellaneous food,Sugar,KG,actual,Retail,KES,186,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Urum,2.95,34.7,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,294,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Urum,2.95,34.7,pulses and nuts,Beans,KG,actual,Retail,KES,159,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3960,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2429,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,16425,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,2062,2024-06-15,2024-07-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,1853,2024-06-15,2024-07-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3150,2024-07-15,2024-08-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,2934,2024-07-15,2024-08-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,6300,2024-07-15,2024-08-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4788,2024-07-15,2024-08-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,1127,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2500,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Kangemi (Nairobi),-1.27,36.74,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,10700,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Kangemi (Nairobi),-1.27,36.74,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8180,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Kangemi (Nairobi),-1.27,36.74,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1260,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Kangemi (Nairobi),-1.27,36.74,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3413.33,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,3250,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2322,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4850,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,973,2024-07-15,2024-08-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3883,2024-07-15,2024-08-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3825,2024-07-15,2024-08-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,3125,2024-07-15,2024-08-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,15525,2024-07-15,2024-08-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4883,2024-07-15,2024-08-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,5724.33,2024-07-15,2024-08-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,3500,2024-08-15,2024-09-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,4500,2024-08-15,2024-09-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3465,2024-08-15,2024-09-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,867,2024-08-15,2024-09-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2586,2024-08-15,2024-09-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4087,2024-08-15,2024-09-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2743,2024-08-15,2024-09-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,9500,2024-08-15,2024-09-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4200,2024-08-15,2024-09-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1750,2024-08-15,2024-09-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Adele Center,-0.47,39.61,pulses and nuts,Beans,KG,actual,Retail,KES,160,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,75,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,125,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,cereals and tubers,Wheat flour,KG,actual,Retail,KES,100,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,110,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,miscellaneous food,Salt,200 G,actual,Retail,KES,12,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,miscellaneous food,Sugar,KG,actual,Retail,KES,135,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,pulses and nuts,Beans,KG,actual,Retail,KES,156,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bangale,-0.72,39.02,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,130,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bilbil,-1.01,39.79,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,121,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bilbil,-1.01,39.79,miscellaneous food,Salt,200 G,actual,Retail,KES,10,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bilbil,-1.01,39.79,miscellaneous food,Sugar,KG,actual,Retail,KES,138,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bilbil,-1.01,39.79,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,272,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Boka,-0.34,38.78,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,76,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Boka,-0.34,38.78,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,136,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Boka,-0.34,38.78,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,130,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Boka,-0.34,38.78,miscellaneous food,Sugar,KG,actual,Retail,KES,140,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bura,-1.19,39.84,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,80,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bura,-1.19,39.84,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,71,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bura,-1.19,39.84,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,122,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bura,-1.19,39.84,cereals and tubers,Wheat flour,KG,actual,Retail,KES,100,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bura,-1.19,39.84,miscellaneous food,Salt,200 G,actual,Retail,KES,11,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bura,-1.19,39.84,miscellaneous food,Sugar,KG,actual,Retail,KES,139,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Bura,-1.19,39.84,vegetables and fruits,Kale,KG,actual,Retail,KES,60,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Charidende,-0.78,39.67,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,100,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Charidende,-0.78,39.67,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,78,2024-09-15,2024-10-14
KEN,False,True,Coast,Tana River,KE004,Tana River,,,2,Charidende,-0.78,39.67,cereals and tubers,Wheat flour,KG,actual,Retail,KES,102,2024-09-15,2024-10-14
