location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,164.73685,80.44211,198.65715,19,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,516.3684,259.42807,197.16832,19,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,1083.2631,701.886,153.9517,19,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,58.42105,48.442104,118.67244,19,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,373.73685,210.46315,175.77802,19,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,1100.2104,705.61053,155.52971,19,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,35.210526,49.129826,74.28534,19,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,258.3684,178.01404,143.90613,19,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,1055.1578,697.97015,150.81122,19,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,46.36842,46.057896,100.608185,19,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,140.0,143.62982,97.557816,19,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,987.68414,667.85614,147.5329,19,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,132.0,32.35263,366.7747,19,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,213.57895,127.54035,164.91502,19,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,1037.0525,619.26666,166.92426,19,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,65.47369,35.036842,176.0221,19,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,243.8421,113.447365,210.08665,19,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,953.57886,572.7123,165.92668,19,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,45.210526,47.69298,95.28883,19,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,242.68422,115.08246,206.26178,19,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,899.05255,518.1404,172.81262,19,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,26.473684,48.252632,59.10259,19,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,137.1579,130.98245,104.54135,19,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,724.4737,468.98596,153.90196,19,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,53.05263,53.210526,99.72875,19,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,124.73685,149.15614,84.15938,19,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,626.9473,440.61755,141.81383,19,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,42.526318,62.36316,70.55239,19,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,122.05263,163.82631,75.25642,19,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,504.73685,422.5386,119.22592,19,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,56.105263,56.64035,99.13192,19,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,151.6842,172.21404,88.41524,19,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,502.42108,430.73685,116.45126,19,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,46.68421,55.86316,84.91872,19,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,145.3158,174.86667,83.57068,19,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,513.8947,437.47018,117.27225,19,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,45.789474,50.475437,91.553085,19,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,148.57895,162.97894,91.4275,19,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,513.3158,441.88773,115.98345,19,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,110.68421,47.43509,220.62366,19,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,203.1579,153.77368,131.10353,19,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,492.0,456.97018,107.5827,19,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,30.789474,54.250877,60.403282,19,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,187.26317,152.1614,122.33485,19,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,457.3158,476.1842,96.07875,19,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,98.63158,57.857895,164.86646,19,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,240.10527,159.54385,148.96045,19,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,510.73688,486.34912,104.963425,19,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,46.57895,64.29649,74.43227,19,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,176.0,176.40526,99.7766,19,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,530.84216,502.39297,105.60693,19,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,17.842106,53.864914,38.80428,19,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,163.05263,176.0193,92.83685,19,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,495.63162,503.04736,98.540344,19,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,1.8421053,52.71228,11.855545,19,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,66.26315,170.87369,40.51951,19,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,454.94736,493.39648,92.28544,19,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,7.7894735,42.166668,27.115492,19,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,27.473686,148.74387,21.12194,19,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,406.63156,478.9228,85.06142,19,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,105.89474,29.557896,320.8955,19,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,115.52631,124.436844,93.11593,19,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,465.8421,452.61755,102.88987,19,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,72.68421,38.998245,176.56207,19,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,186.36842,110.72281,165.36794,19,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,492.73682,441.14035,111.56508,19,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,13.0,23.659649,62.806076,19,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,191.57895,90.58421,205.66049,19,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,395.0526,413.39297,95.61647,19,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,20.894737,27.510527,79.650314,19,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,106.57895,90.68421,116.61166,19,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,385.1579,389.01053,99.0222,19,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,10.473684,25.084211,51.43457,19,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,44.368423,76.25439,60.75786,19,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,297.0,357.23685,83.370865,19,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,78.0,26.594736,262.702,19,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,109.36842,79.189476,135.84647,19,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,328.42108,318.09122,103.19719,19,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,dekad,86.73684,30.347368,259.52948,19,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,1-month,175.21053,82.02631,207.07591,19,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE038,Vihiga,KE038213,Hamisi,2,,51402,3-month,397.31577,295.34738,133.95015,19,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,1.0909091,4.3242426,65.323364,11,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,3.3636365,12.027273,49.119057,11,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,16.272728,52.084846,37.265102,11,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,14.727273,9.721212,134.00577,11,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,17.0,18.178787,94.91437,11,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,28.454544,51.669697,59.034275,11,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,29.454546,11.40303,210.04987,11,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,45.272728,25.448484,165.10748,11,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,55.90909,55.5,100.67618,11,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,15.454545,21.442425,77.35502,11,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,59.636364,42.566666,135.88585,11,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,69.27273,67.6394,102.24855,11,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,7.909091,27.460606,39.768486,11,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,52.818184,60.30606,88.53418,11,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,75.181816,90.933334,83.580765,11,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,82.36364,28.475758,260.97583,11,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,105.72728,77.378784,134.41237,11,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,155.72726,115.19697,133.7199,11,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,20.09091,30.966667,69.761566,11,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,110.36364,86.90303,125.52757,11,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,173.36365,141.49698,121.75244,11,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,48.454544,26.466667,169.87672,11,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,150.90909,85.90909,171.5,11,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,220.72728,164.39394,133.25581,11,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,10.272727,19.757576,61.689102,11,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,78.818184,77.19091,101.97987,11,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,229.81818,180.01817,126.916275,11,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,10.909091,17.396969,71.03234,11,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,69.63636,63.621212,108.765724,11,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,239.63635,193.09091,123.49701,11,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,3.6363637,7.139394,71.14329,11,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,24.818182,44.293938,60.490566,11,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,228.54546,190.5091,119.45504,11,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,2.6363637,5.181818,75.00001,11,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,17.181818,29.718182,63.89107,11,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,201.72728,184.28787,109.213165,11,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,2.6363637,5.4151516,73.319756,11,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,8.909091,17.736364,61.17553,11,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,188.90909,168.2606,111.91759,11,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,3.1818182,6.5848484,70.62516,11,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,8.454546,17.181818,60.655743,11,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,184.18182,147.38484,124.1474,11,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,3.1818182,5.4,78.67133,11,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,9.0,17.4,62.5,11,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,104.999985,124.30909,85.06749,11,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,3.1818182,6.439394,71.52318,11,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,9.545455,18.424242,62.09573,11,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,88.09089,99.781815,88.8426,11,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,8.818182,3.8484848,156.16438,11,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,15.181818,15.687879,97.55384,11,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,48.45455,77.163635,65.05865,11,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,14.272727,3.1424243,236.69519,11,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,26.272728,13.430303,169.68103,11,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,52.454544,60.548485,87.65198,11,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,6.6363635,3.5424242,136.21852,11,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,29.727272,10.533333,223.56613,11,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,48.18182,46.69394,102.87825,11,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,3.3636363,1.9121212,120.99955,11,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,24.272726,8.59697,215.28862,11,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,47.909092,41.466667,113.86461,11,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,11.454545,2.469697,220.28397,11,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,21.454544,7.9242425,204.68933,11,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,56.727272,38.754547,141.07625,11,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,6.909091,5.633333,111.99773,11,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,21.727272,10.015152,178.00201,11,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,61.0,38.97273,150.09303,11,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,59.454544,15.624243,312.51837,11,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,77.81818,23.727272,288.2911,11,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,117.27272,48.01212,230.6505,11,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,46.727272,23.239393,183.17416,11,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,113.090904,44.49697,238.58209,11,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,160.81818,65.85152,234.03616,11,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,95.181816,20.069696,399.6132,11,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,201.36363,58.933334,322.7794,11,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,252.81818,79.48182,305.17593,11,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,5.7272725,23.424242,37.73987,11,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,147.63637,66.73333,212.78305,11,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,249.72728,99.05757,244.79456,11,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,3.5454545,14.90606,42.92891,11,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,104.454544,58.4,172.64124,11,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,239.0,110.82121,210.66953,11,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,1.9090909,16.290909,32.450897,11,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,11.181818,54.621212,27.14104,11,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,234.27274,123.569695,186.10352,11,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,dekad,4.6363635,10.230303,63.270992,11,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,1-month,10.090909,41.427273,32.504406,11,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010048,Laisamis,2,,61001,3-month,235.54546,131.88788,175.72444,11,final,2025-12-01,2025-12-10
